,mall_name1,address1,lon1,lat1,mall_name2,address2,lon2,lat2,distance
36,世贸中心,龙翔大道社保大厦对面,114.2461,22.7168,世贸百货,龙翔大道世贸中心C区二层,114.2459,22.7167,23.333648621321366
37,东门町购物广场,永新街7号,114.1188,22.5442,ddmmall商业广场,深南东路3020号百货广场大厦,114.1188,22.5437,55.597463322134445
38,东门町购物广场,永新街7号,114.1188,22.5442,叮梆小镇,深南东路3020号ddm百货广场1层,114.1188,22.5437,55.597463322134445
39,东门町购物广场,永新街7号,114.1188,22.5442,南塘商业广场,永新街1-9号,114.1184,22.5446,60.545693890574995
40,东门町购物广场,永新街7号,114.1188,22.5442,中威商业广场,人民北路1008-10号中威大厦,114.1192,22.545,97.98288513665335
41,ddmmall商业广场,深南东路3020号百货广场大厦,114.1188,22.5437,叮梆小镇,深南东路3020号ddm百货广场1层,114.1188,22.5437,0.0
42,ddmmall商业广场,深南东路3020号百货广场大厦,114.1188,22.5437,南塘商业广场,永新街1-9号,114.1184,22.5446,108.17850883688811
43,茂业百货,深南中路2020号,114.0926,22.5409,华联街,深南中路2006-2号,114.0933,22.5408,72.74510752460353
44,叮梆小镇,深南东路3020号ddm百货广场1层,114.1188,22.5437,南塘商业广场,永新街1-9号,114.1184,22.5446,108.17850883688811
45,君胜前海天街,前海路3005-29号,113.9146,22.5317,大新休闲广场,关口下街与桃园路交叉口西南50米,113.916,22.532,147.60864947675682
46,kkpark,光翠路南10号,113.9431,22.758,康之宝百货,光明大街新地中央花园东南50米旁,113.9439,22.7588,121.00460760072559
47,Ucity,东门街道东门中路新风花园鸿基商业中心B101,114.1204,22.5465,UCT 东门韩国城,人民路二横街12号,114.1207,22.5465,30.808844513076675
48,Ucity,东门街道东门中路新风花园鸿基商业中心B101,114.1204,22.5465,九龙城购物广场,东门中路2013号,114.1213,22.5459,113.99058495209613
49,深华商业大厦商铺,嘉宾路与南湖路交汇处嘉宾路2018号,114.1213,22.5406,栢丽广场,南湖路2046号,114.1214,22.5393,144.91777596690923
50,南塘商业广场,永新街1-9号,114.1184,22.5446,中威商业广场,人民北路1008-10号中威大厦,114.1192,22.545,93.4249187797352
51,UCT 东门韩国城,人民路二横街12号,114.1207,22.5465,九龙城购物广场,东门中路2013号,114.1213,22.5459,90.8179955927438
52,hicity购物中心,黄贝岭凤凰路193号海珑华苑,114.1325,22.5469,京基凤凰印象商场,凤凰路181号,114.1334,22.5474,107.85945280127277
