,mall_name1,address1,lon1,lat1,mall_name2,address2,lon2,lat2,distance
0,大悦城,小东路6号,123.4671,41.8024,大悦城,小东路9号,123.4671,41.8026,22.238985328429383
1,中兴商业大厦,太原街86号,123.4005,41.7935,中兴方城,太原北街86号中兴商业大厦8楼,123.4002,41.7939,50.959063397188835
2,卓展购物中心,北京街7-1号,123.434,41.8088,tanni卓展购物中心店,北京街7-1号卓展购物中心4层,123.4336,41.8088,33.15270594872814
3,铁西百货,兴华南街16号铁西百货,123.3687,41.7919,西都商业城,新华街小六路30号,123.3678,41.7918,75.43733082662139
4,中信泰富又一城,塔湾街11号,123.3758,41.8276,环宇城购物中心,昆山西路75号,123.3759,41.8281,56.2114840686482
5,温州城,民族南街68号甲1,123.3956,41.7906,中国·食品城,南一马路与民族南街交叉口西南,123.396,41.7906,33.16212294477635
6,碧塘休闲购物广场,辽宁沈阳长江街15号碧塘公园西,123.4143,41.8206,地一大道,长江街15号碧塘公园,123.4133,41.8208,85.79864379833917
