,mall_name1,address1,lon1,lat1,mall_name2,address2,lon2,lat2,distance
0,万达广场,竹山路68号,118.8438,31.9514,万达百货,竹山路68号,118.8438,31.9512,22.238985328429383
1,南京国际金融中心,汉中路1号南京国际金融中心负一楼,118.7831,32.041,House of Fraser 东方福来德,中山南路2号,118.7836,32.0403,90.99230523334278
2,苏宁生活广场,淮海路68号,118.7871,32.0371,印象汇,洪武路88号,118.7868,32.0379,93.34241154632781
3,苏宁生活广场,淮海路68号,118.7871,32.0371,淘淘巷,新街口淮海路,118.788,32.0374,91.1572489553417
